Setup Logs & Notes,セットアップログとノート,
Setup Notes,セットアップノート,
Setup Template,セットアップテンプレート,
Setup Type,セットアップのタイプ,
Shipping,出荷,
Shop-applied scan code (optional),ショップ対応スキャンコード(オプション),
"Short, action-oriented title for the task (e.g., “Set key heights – upper joint”).",タスク(例:「キーの高さを設定する」 - 上部のジョイント)の短いアクション指向のタイトル。,
Show in Portal,ポータルで表示,
Signature,署名,
Signed,署名された,
Signed On,サインオン,
Small Text,小さいテキスト,
Smoothing kernel size (odd number). Use 5–9 to reduce noise; too high may erase edges.,カーネルサイズのスムース(odd Number)。 騒音を抑えるには5～9を使用してください。高すぎるとエッジを消去できます。,
Sold,販売：,
Source Brand,ソースブランド,
Source DocType,ソースDocType,
Source Warehouse,出庫元,
Spring Condition,スプリング条件,
Spring Tension Preference,スプリング張力環境,
Spring Type,ばねのタイプ,
Standard,標準,
Standard Hourly Rate,標準的な時間別率,
Start,開始,
Start Work,作業開始,
Status,ステータス,
Stock Entry,在庫エントリー,
"Stock Item used (e.g., pad, cork, spring).",使用される在庫項目(例えば、パッド、コルク、ばね)。,
Stock UOM,在庫単位,
Store Asking Price,価格を求める店,
Student,生徒,
Subject,タイトル,
Submit,提出,
Submitted,提出済,
Subtotal,小計,
Supplier Code Prefix,サプライヤーコードプレフィックス,
Suspended,一時停止中,
Swabbing Protocol Explained,Swabbingプロトコルの説明,
System Manager,システム管理者,
System‑generated log of processing and inventory actions for audit.,監査のための処理と在庫操作のシステム生成ログ。,
Target Delivery,ターゲット配達,
Targeted Marketing Opt-In,ターゲットマーケティング オプトイン,
Task,タスク,
Task Description,タスク説明,
Task Name,タスク名,
Task Type,タスクの種類,
Task blueprints that generate real Clarinet Setup Tasks (with offsets/durations) when applied on a Clarinet Initial Setup.,Clarinet Initial Setupで適用されるとき、実際のClarinet Setupタスク(オフセット/デュレーション付き)を生成するタスクブループリント。,
Task title that this dependency relates to.,この依存関係が関連しているタスクタイトル。,
Task title that will be copied to the generated Clarinet Setup Task.,生成された Clarinet セットアップ タスクにコピーされるタスク タイトル。,
Tasks,タスク,
Tax Amount,税金額,
Tax Rate (%),税率(%),
Technical Tags/Notes,テクニカルタグ/ノート,
Technician,テクニシャン,
Technician Assigned,テクニシャン 割り当てられた,
Technician Notes,技術者のノート,
Technician Review Notes,技術者レビューノート,
Technician Signature,テクニシャンの署名,
Temp (°C),温度(°C),
Template Content,テンプレートコンテンツ,
Template Name,テンプレート名,
Template Tasks,テンプレートタスク,
"Template for legal consent forms used in various processes like sales, repairs, and privacy agreements.",営業、修理、プライバシー契約などのさまざまなプロセスで使用される法的同意書のテンプレート。,
Template-level predecessors (referencing other template rows by sequence).,テンプレートレベルのプレデター(シーケンスで他のテンプレート行を参照)。,
Tenon External Diameter (mm),テノン外径(mm),
Tenon Fit Assessment,テノンフィット評価,
Tenon Height (mm),テノンの高さ(mm),
Tenon Internal Diameter (mm),テノン内径(mm),
Tenon Type,テノンタイプ,
Tenon Wall Thickness (mm),テノンの壁厚さ(mm),
Terms,規約,
Text,文章,
The full legal text or template content for this consent form.,完全な法的テキストまたはこの同意書のテンプレートコンテンツ。,
The prerequisite Clarinet Setup Task that this task depends on.,このタスクが依存する前提条件のClarinet設定タスク。,
The sequence number of the template task that this task depends on.,このタスクが依存するテンプレートタスクのシーケンス番号。,
Thumb Rest,親指の残り,
Thumb Rest Type,親指の残りのタイプ,
Timestamp,タイムスタンプ,
Timestamp when the Approved Count was last set.,承認されたカウントが最後のセットだったときタイムスタンプ。,
Timestamp when the most recent image processing completed.,最近の画像処理が完了したときにタイムスタンプ。,
Timestamp when work actually completed (often set when status moves to Completed).,実際に作業が完了したときにタイムスタンプ(ステータスが完了するまでのセット)。,
Timestamp when work actually started (often set when status moves to Working).,実際に起動したときにタイムスタンプ(多くの場合、ステータスが作業に移動したときに設定)。,
Title,タイトル,
To Date,日付,
Tone Hole Inspection Notes,トーンホール検査ノート,
Tone Hole Number,トーンホール番号,
Tone Hole Style,トーンホールスタイル,
Tone Hole Visual Inspection,トーンホール外観検査,
Tool,ツール,
Tool Calibration Log,ツールキャリブレーションログ,
Tool Name,ツール名,
Tool Type,ツールの種類,
Tool Usage Log,ツール利用ログ,
Tools,ツール,
Top Joint Pads,トップジョイントパッド,
Total Cost,費用合計,
Total Labor,総労働,
Total Parts,総部品,
Total Requested,リクエスト合計,
Totals,合計,
Transfer Ownership To,所有権を譲渡する,
Tuning & Intonation Notes,チューニング&イントネーション インフォメーション,
Type,タイプ,
Type of Clarinet,クラリネットの種類,
Type of Service,サービスの種類,
Type of setup work being performed.,セットアップ作業の種類,
Type of setup work this template is designed for.,セットアップ作業の種類 このテンプレートは設計されています。,
"Typical pad diameter in millimeters (e.g., 9–12 for clarinet). Used to auto‑compute pixel radius bounds.",ミリメートルの典型的なパッド径(例、クラリネット用9〜12)。 auto-compute ピクセル半径の境界に使用されます。,
UOM,単位,
Unit,単位,
Unit cost used for extended amount calculation.,増量計算に使用するユニットコスト。,
"Unit of Measure for the inventory update, typically 'Nos' or 'Each'.",在庫の更新のための測定の単位、通常「いいえ」か「範囲」。,
"Unit of Measure for the quantity (e.g., pcs, set, cm).",量(例、PC、セット、cm)の測定単位。,
Unknown,未知の,
Unverified,未確認,
Update Note,更新ノート,
Update Time,更新時間,
Upgrade,アップグレード,
Upgrade Description,アップグレードの説明,
Upload a top‑down photo of the pads on a matte dark background. Keep the ArUco marker flat in the same plane. Shortest image side ≥ 2000 px. Avoid glare and blur.,パッドのトップダウン写真をマットダークの背景にアップロードします。 同じ平面でArUcoマーカーを平らに保ちます。 最も短いイメージの側面≥ 2000 px。まぶしさおよびぼろを避けて下さい。,
Uploaded By,アップロード バイ,
"Uppercased, punctuation-stripped form used for matching",アッパーケース、マッチングに使用されるプンクチュエーションストリッピングフォーム,
Urgent,緊急,
Use ArUco Marker,ArUcoマーカーを使用する,
Use the printable ArUco marker to auto‑set pad size from real‑world millimeters and de‑skew the image.,印刷可能なArUcoマーカーを使用して、実世界のミリメートルからパッドのサイズを自動設定し、画像を破壊します。,
"Use the top toolbar buttons: Download/Generate Shooting Kit (PDF), Process Image, Approve Count, and Update Inventory.",ツールバーのトップボタンを使用する: シューティングキットのダウンロード/生成(PDF)、プロセスイメージ、カウントの承認、および在庫の更新。,
Used By,によって使用される,
Used On,使用されるオン,
Used On (Key or Pad),使用される(キーかパッド),
User Account,ユーザーアカウント,
User primarily responsible for executing the task.,主にタスクの実行を担当する。,
Valid From,から有効,
Valid Till,有効期限,
Valid Upto,有効まで,
Valuation Rate,評価額,
Value,値,
Verification,検証,
Verification Status,検証ステータス,
Verified By,検証者,
Verified On,検証済みオン,
Version,バージョン,
View Website,ウェブサイトを見る,
Visual Inspection,外観検査,
Visual Inspection Findings,外観検査ファインディング,
Visual Status,視覚状態,
Warehouse,倉庫,
Warehouse where stock will be adjusted. The Company is inferred automatically from this warehouse.,在庫が調節される倉庫。 当社は、倉庫から自動搬送を行います。,
Warranty,保証,
Warranty End Date,保証終了日,
Warranty Expiration (Deprecated),保証の有効期限(非推奨),
Warranty Logs,保証ログ,
Warranty Modification ID,保証変更 パスワード,
Warranty Start Date,保証開始日,
"When enabled, min/max pixel radius is derived from the pad diameter and the detected marker scale.",有効にすると、パッド径と検出マーカースケールから最小/最大画素半径が得られる。,
Whether this template is active and available for use.,このテンプレートが有効で、使用可能かどうか。,
Wood Type,木のタイプ,
Wood/Body Condition,木/ボディ条件,
Work Order Number,ワークオーダー番号,
Work Photos,仕事の写真,
Workflow State,ワークフローの状態,
"Workflow state: Pending Review → Approved (ready to post) or Needs Fix (retake photo, adjust settings, or reprocess).",ワークフロー状態: 保留レビュー → 承認済み (投稿準備) または Needs Fix (写真の取り込み、設定の調整、または再処理)。,
Working,進行中,
Year of Manufacture,製造年,
lab-console,ラボコンソール,
param1 (Canny),param1(カニー),
param2 (Accumulator),param2(アキュムレータ),
technician_dashboard,技術者ダッシュボード,
