Load Operations from Template,Operaciones de carga de la plantilla,
Loaded {0} operation(s) and {1} checklist item(s) from template.,Cargado {0} operación(s) y {1} elementos de lista de verificación(s) de plantilla.,
Loading operations...,Cargando operaciones...,
Loaner Instrument,Instrumento de préstamo,
Loaner Record,Loaner Record,
Loaner Return Check,Regreso de préstamo,
Loaner Serial Number,Número de serie de préstamos,
Loaner Status,Estado del préstamo,
Location,Ubicación,
Log Entries,Entradas de registro,
Log Entry,Entrada,
Log Freq,Log Freq,
Log Time,Hora de la sesión,
Log bins,Botones de registro,
Log out,Cerrar sesión,
Logged By,Logged by,
Logs,Registros,
Lost,Perdido,
Low,Bajo,
Mailing Address,Dirección de correo,
Maintenance,Mantenimiento,
Manual Note,Nota manual,
Manufacturer,Fabricante,
Map to stock Serial No when the unit is on your books,Mapa a stock Serial No cuando la unidad está en tus libros,
Mapped Brand,Mapped Brand,
Mark this as a duplicate of another serial record,Marca esto como un duplicado de otro registro de serie,
Marker Side Length (mm),Marcador Longitud lateral (mm),
Marketing Photo Gallery,Galería de fotos de marketing,
Material Usage,Uso del material,
Material Used,Material utilizado,
Materials Used,Materiales utilizados,
Max Radius (px),Max Radius (px),
"Maximum pad radius in pixels. If using Auto Pixel Radius from mm, this updates automatically after processing.","Radio de almohadilla máxima en píxeles. Si utiliza Auto Pixel Radius a partir de mm, esto actualiza automáticamente después del procesamiento.",
Mean Cents,Medios Cents,
Mean/Std Cents,Centes de significación/estd,
Meantone (1/4-comma),Meantone (1/4-comma),
Measurement,Medición,
Measurement Session,Sesión de medición,
Measurement Type,Tipo de medición,
Measurements,Medidas,
Media & Photos,Medios de comunicación,
Medium,Medio,
Meta,Meta,
Method,Método,
Metric,métrica,
Microphone,Microfono,
Microphone error. Check permissions and input device.,Error de micrófono. Compruebe los permisos y el dispositivo de entrada.,
Min Radius (px),Min Radius (px),
"Minimum pad radius in pixels. If using Auto Pixel Radius from mm, this updates automatically after processing.","Radio de almohadilla mínima en píxeles. Si utiliza Auto Pixel Radius a partir de mm, esto actualiza automáticamente después del procesamiento.",
Missing required field(s) for New Inventory: {0},Falta de campo(s) requerido para el Nuevo Inventario: {0},
Model,Modelo,
Model this template is designed for (used for pad maps and model-specific defaults).,Modele esta plantilla está diseñada para (utilizada para mapas de pad y defectos de modelo específicos).,
Modification Date,Fecha de modificación,
Modified By,Modificado por,
Mouthpiece,Boquilla,
My Open Tasks,Mis tareas abiertas,
My Profile,Mi Perfil,
My Settings,Mis ajustes,
Name,Nombre,
Naming Series,Secuencias e identificadores,
Navigate,Navigate,
Needle,Needle,
New,Nuevo,
New End Date,Fecha final,
New Session…,Nueva sesión...,
New Start Date,Fecha de inicio,
Newsletter Subscription,Suscripción,
Next Calibration Due,Next Calibration Due,
No Default Operations found in the selected Setup Template.,No Operaciones por defecto encontradas en la plantilla de configuración seleccionada.,
No Template Tasks found on the selected Setup Template.,No hay tareas de plantilla encontradas en la plantilla de configuración seleccionada.,
No player profile linked to this user.,No hay perfil de jugador vinculado a este usuario.,
No recording provided.,No se proporciona ninguna grabación.,
Noise Gate,Noise Gate,
Normalize Sequence,Normalizar la secuencia,
Normalized Serial,Serie normalizada,
Normalized Serial could not be derived from the Serial Number.,La serie normalizada no podría derivarse del número de serie.,
Not permitted,No permitido,
Notes,Notas,
Nothing to do,Nada que hacer,
Notify User on Stock Issues,Notify User on Stock Issues,
No‑ML Calibration,Calibración No-ML,
Number of Keys/Rings,Número de llaves / anillos,
Nyquist,Nyquist,
OK,Aceptar,
"Observations, environmental conditions, or session comments.","Observaciones, condiciones ambientales o comentarios de sesión.",
Odd/Even,Odd/Even,
Odd/Even (dB),Odd/Even (dB),
Off (Equal Temperament),Off (Equal Temperament),
Old End Date,Old End Date,
Old Start Date,Fecha de inicio anterior,
On Hold,En espera,
Only Technicians can record impedance data.,Sólo los técnicos pueden registrar datos de impedancia.,
Only Technicians can record intonation.,Sólo los técnicos pueden registrar la intonación.,
Open,Abrir/Abierto,
Open Gantt,Abrir Gantt,
OpenCV (contrib) is required to generate the ArUco marker (package: opencv-contrib-python).,OpenCV (contrib) es necesario para generar el marcador ArUco (paquete: opencv-contrib-python).,
Operation,Operación,
Operation Template,Plantilla de operación,
Operation Type,Tipo de operación,
"Operation type must be Inventory, Maintenance, or Repair.","El tipo de operación debe ser Inventario, Mantenimiento o Reparación.",
Operations Performed,Operaciones realizadas,
Operations loaded.,Operaciones cargadas.,
Operations to pre-populate into Clarinet Initial Setup → Operations Performed. Each row describes a standard operation you routinely perform.,Operaciones para pre-poblar en la configuración inicial Clarinet → Operaciones realizadas. Cada fila describe una operación estándar que realizas rutinariamente.,
Optional color tag for visual grouping in list and Kanban views.,Etiquetas de color opcional para agrupación visual en lista y vistas de Kanban.,
Optional item description shown on the certificate or internal reports.,Descripción del artículo opcional que figura en el certificado o los informes internos.,
Optional notes that will be copied to the generated Clarinet Setup Task.,Notas opcionales que serán copiadas a la tarea de configuración de Clarinet generada.,
Optional parent group task (for hierarchical grouping).,Tareas opcionales de grupo padre (para agrupación jerárquica).,
"Ordering hint for task lists and generation from templates (use spaced values like 10, 20, 30 to allow inserts).","Pedir sugerencias para listas de tareas y generación de plantillas (utiliza valores espaciados como 10, 20, 30 para permitir insertar).",
"Ordering number used when generating tasks (e.g., 10, 20, 30).","Número de pedido utilizado cuando se generan tareas (por ejemplo, 10, 20, 30).",
Other,Otro,
Outside tolerance,Tolerancia exterior,
Overall Condition,Estado general,
Overall Passed,Pasos generales,
Overall Progress,Progresos generales,
Overdue,Atrasado,
Overview,Visión general,
Owner,Propietario,
Owner Name,Nombre del propietario,
PDF generation failed (install 'reportlab').,La generación de PDF falló (instalar 'reportlab').,
Pad Condition,Pad Estado,
Pad Diameter (mm),Diámetro de Pad (mm),
Pad ID,ID de Pad,
Pad Map,Mapa de Pad,
Pad Name,Nombre del Pad,
Pad Position,Posición,
Pad Type,Tipo de Pad,
Pad Type (Current),Tipo de Pad (Current),
Pad map auto-populated.,Pad mapa auto-poblado.,
"Pad map prepared (unsaved). Review, then Save.","Pad mapa preparado (sin guardar). Revisa, entonces Guarda.",
Parameter,Parámetro,
Parent Pad,Parent Pad,
Parent Task,Tarea Padre,
Parent Task's Subject,Tema de la tarea del padre,
"Parent clarinet setup record this task belongs to. Used for filtering, progress roll-up, and navigation.","Parent clarinet setup record esta tarea pertenece a. Se utiliza para filtrar, aumentar el progreso y navegar.",
Part Code,Código de Parte,
Passed,Aprobado,
Passed?,¿Pasado?,
Pause Task,Pause Task,
Paused,Pausado,
Peak-picked near multiples of f0 for robust harmonic levels,Peak-picked cerca de múltiples de f0 para niveles armónicos robustos,
Pending,Pendiente,
Pending Review,Pendiente de revisar,
Percent Complete,Percent Complete,
Percent Complete must be between 0 and 100,Percent Complete debe estar entre 0 y 100,
Percent complete for this task. Automatically set to 100% when status is Completed; contributes to parent roll-up.,Porcentaje completo para esta tarea. Se establece automáticamente al 100% cuando se completa el estado; contribuye a la implantación de los padres.,
Percentage,Porcentaje,
Performed By,Realizado por,
Performed By (Shop Name),Realizado por (Nombre del botón),
Periodicity in cents over time; peaks in 4–8 Hz region indicate vibrato,Periodicidad en centavos con el tiempo; picos en 4-8 Región Hz indican vibrato,
Phone,Teléfono,
Phone Number,Número de teléfono,
Photo,Foto,
Photo Timestamp,Foto Timestamp,
Photo attachment is required for each tone hole inspection.,Para cada inspección de los agujeros de tono se requiere un accesorio fotográfico.,
Photos at Return,Fotos de regreso,
"Physical side length of the printed marker in millimeters (e.g., 50). This ensures millimeter‑accurate pixel scaling.","Longitud del lado físico del marcador impreso en milímetros (por ejemplo, 50). Esto garantiza un escalado de píxel milimétricamente preciso.",
Pitch Display,Pantalla Pitch,
Pitch Standard,Pitch Standard,
Plan Date,Fecha del plan,
Plan Status,Situación del Plan,
Planned Tasks,Tareas previstas,
Planned duration in days for the generated task (at least 1).,Duración prevista en días para la tarea generada (al menos 1).,
Planned end date. Must be on/after Expected Start. Enables Gantt view.,Fecha final prevista. Debe estar en/después del inicio esperado. Permite la vista Gantt.,
Planned start date. Enables Gantt view.,Fecha de inicio prevista. Permite la vista Gantt.,
Planning,Planificación,
Planning notes or special instructions for this service plan.,Notas de planificación o instrucciones especiales para este plan de servicio.,
Play Tone,Jugar Tone,
Player Level,Nivel de jugador,
Player Profile,Perfil del reproductor,
Player Profile ID,ID de perfil de reproductor,
Player marketing interests updated,Intereses de marketing de jugadores actualizados,
Player subscribed to newsletter,Jugador suscrito a newsletter,
Players & Instruments,Jugadores &amp; Instrumentos,
Please attach a photo first.,"Por favor, adjunta una foto primero.",
"Please only input the type of material of the pad. (E.g. Leather, Cork, Double-Skin, GoreTex, etc.)","Por favor, sólo introduzca el tipo de material de la almohadilla. (por ejemplo, cuero, corcho, doble piel, goreTex, etc.)",
Please select a Setup Template first.,Por favor seleccione una plantilla de configuración primero.,
Please set Review Status to Approved before updating inventory.,Sírvase establecer el estado de examen aprobado antes de actualizar el inventario.,
Portal,Portal,
Possible duplicates detected.,Posibles duplicados detectados.,
Posting Date,Fecha de Contabilización,
Predecessor tasks that must be Completed before this task can proceed. Each row links to another Clarinet Setup Task.,Las tareas previas que deben completarse antes de que esta tarea pueda continuar. Cada fila se une a otra tarea de configuración de Clarinet.,
Preferred Name,Nombre preferente,
Preferred Pad Type,Pad preferente Tipo,
Preliminary Estimate,Estimación preliminar,
Prepared By,Preparado por,
Preview,Vista Previa,
Preview Task Schedule,Lista de tareas previa,
Previous Repairs,Reparaciones anteriores,
Primary Email,Correo principal,
Primary Phone,Teléfono principal,
Primary Playing Style(s),Estilo(s) de juego primario(s),
Primary Profile?,Perfil primario?,
Primary Teacher / Mentor,Maestro primario / Mentor,
Print Format '{0}' is missing or not linked to {1}. Reload the print format files.,Print Format '{0}' está perdido o no vinculado a {1}. Recarga los archivos de formato impreso.,
Priority,Prioridad,
Priority for scheduling and triage.,Prioridad para la programación y triage.,
Priority level for this setup project.,Nivel de prioridad para este proyecto de configuración.,
Priority to apply to the generated task.,Prioridad para aplicar a la tarea generada.,
Processed At,Procesado en,
Processed Preview,Previsión procesada,
Processing Params,Parámetros de procesamiento,
Profile Creation Date,Fecha de creación del perfil,
Profile Image (Hero Shot),Imagen del perfil (Hero Shot),
Profile Status,Perfil,
Profile Type,Tipo de perfil,
Profile synced,Perfil sincronizado,
Progress,Progreso,
Project Details,Detalles del proyecto,
Project Information,Project Information,
Project Timeline,Calendario del proyecto,
"Projects-like task used to track clarinet setup/repair work for a single instrument. Supports scheduling, priority, dependencies, progress roll-up to the parent Clarinet Initial Setup, and Gantt/Kanban list modes.","Proyectos-como tarea utilizada para rastrear la configuración de clarinete/reparación de trabajo para un solo instrumento. Apoya la programación, la prioridad, las dependencias, la puesta en marcha de los progresos hacia la configuración inicial de Clarinet y los modos de lista Gantt/Kanban.",
Promise Date,Fecha prometida,
Promised Completion Date,Fecha de terminación prometida,
Provide either profile or instrument,Proporcionar perfil o instrumento,
Provide instrument or profile,Proporcionar instrumento o perfil,
Pulse Update,Actualización de pulsos,
Purchase,Compra,
Purchase Date,Fecha de compra,
Purchase Order,Órdenes de Compra,
Purchase Receipt,Recibos de Compra,
QA,QA,
QA Checklist,Lista de verificación de QA,
QA Reports,QA Reports,
QA Technician,QA Technician,
QA workflow state; managed automatically.,QA estado de flujo de trabajo; gestionado automáticamente.,
QC Certificate,Certificado QC,
Qty,Cant.,
Quality Assurance,Garantía de calidad,
Quality OK,Calidad,
Quantity,Cantidad,
Quantity cannot be negative.,La cantidad no puede ser negativa.,
Quantity consumed.,Cantidad consumida.,
Quantity must be greater than zero.,La cantidad debe ser mayor que cero.,
Quantity to post to stock. Defaults to Approved Count. You may override for partial postings or adjustments.,Cantidad a publicación a stock. Defaults to Approved Count. Puede anularse por correos parciales o ajustes.,
Quotation Date,Fecha de calificación,
Quoted Work,Trabajo calificado,
RH (%),RH (%),
Rate,Precio,
Rate ($/hr),Tasa (hora),
Rating,Clasificación,
Raw serial string from Instrument.serial_no,Cadena en serie cruda de Instrument.serial_no,
Raw time-domain view; good for onset/attack inspection,Vista de tiempo cruda; buena para la inspección de inicio/ataque,
Read Only,Sólo lectura,
Ready,Listo,
Real-Time Analysis Console,Consola de análisis en tiempo real,
Reason,Razón,
Receipt / Proof of Service,Recepción / Prueba de servicio,
Received,Recibido,
Recent tuning error history with mean/std/drift,Historial de error de ajuste reciente con media/std/drift,
Recorded By,Grabado por,
Recording file too large (>20MB).,Archivo de grabación demasiado grande (>20MB).,
Recording missing or too short.,Grabando falta o demasiado corto.,
Reed Brand,Reed Brand,
Reed Match,Reed Match,
Reed Model,Modelo de caña,
Reed Strength,Reed Strength,
Reference,Referencia,
Reference DocType,DocType de referencia,
Reference Doctype,Referencia a 'DocType',
Reference Name,Nombre Referencia,
Reference Tone & Trainer,Tono de referencia,
"Reference tone is emitted at CONCERT pitch. For written instruments, adjust mentally or switch Display.","El tono de referencia se emite en el campo CONCERT. Para instrumentos escritos, ajustar mentalmente o cambiar la pantalla.",
Referral Source,Fuente de referencia,
Rejected,Rechazado,
Related Instrument,Instrumento conexo,
Relationship to Client,Relación con el cliente,
Relative strength of odd vs. even harmonics; timbre proxy,Fuerza relativa de extraño vs. incluso armónicos; proxy timbre,
Reload,Recargar,
Remarks,Observaciones,
Removed Date,Fecha eliminada,
Reopen,Reabrir,
Reopen Task,Tareas reabiertas,
Repair,Reparar,
Repair Activity This Month,Actividad de reparación Este mes,
Repair Details,Detalles de la reparación,
Repair Estimate,Estimación,
Repair Feedback,Reparación de retroalimentación,
Repair History,Historia de reparación,
Repair Issue,Cuestión de reparación,
Repair Logging,Reparación de registros,
Repair Notes,Notas de reparación,
Repair Order,Orden de reparación,
Repair Order Created,Orden de reparación Creado,
Repair Portal,Portal de reparación,
Repair Portal Settings,Ajustes del Portal de Reparación,
Repair Pulse,Pulso de reparación,
Repair Reference,Referencia de reparación,
Repair Request,Solicitud de reparación,
Repair Request not specified,Solicitud de reparación no especificada,
ReportLab is required to create PDFs (package: reportlab).,ReportLab es necesario para crear PDFs (paquete: reportlab).,
Requested Upgrades,Actualizaciones solicitadas,
Requests,Solicitudes,
Require Instrument Inspection on Intake,Require Instrument Inspection on Intake,
Required,Necesario,
Required Fields,Campos obligatorios,
Requires Calibration?,¿Requiere calibración?,
Reset,Reiniciar,
Resolve,Resolver,
Resolved,Resuelto,
Resolved Item,Tema resuelto,
Resonance (ESS),Resonancia (ES),
Restore,Restaurar,
Retired,Retirada,
Returned,Devuelto,
Returned to Customer,Regresado al Cliente,
Review Status,Situación de examen,
Rounded Total,Total redondeado,
Running,Ejecutando,
SMS,SMS,
Sales,Venta,
Sales Manager,Gerente de ventas,
Sales User,Usuario de ventas,
Sample Rate,Tasa de muestreo,
Samples,Muestras,
Save & Analyze,Save &amp; Analyze,
Saved. Analysis started.,Salvado. El análisis comenzó.,
Scan Context,Scan Context,
Scan Time,Tiempo de exploración,
Scanned Barcode,Código de barras escaneados,
Scheduled,Programado,
Scheduled Date,Fecha prevista,
Seal Status,Estado del sello,
Section,Sección,
Select a Setup Template first.,Seleccione una plantilla de configuración primero.,
Select microphone,Seleccione el micrófono,
Selected Item is not a stock item.,Elemento seleccionado no es un artículo de stock.,
Selling Price List,Lista de precios de venta,
Send to Review,Enviar a la revisión,
Seq,Seq,
Sequence,Secuencia,
Sequence normalized.,Secuencia normalizada.,
Serial Identity,Identidad en serie,
Serial No,Números de Serie,
Serial No.,Serie No.,
Serial Number,Número de serie,
Serial Number Verification & Status,Verificación del número de serie &quot; Estado,
Serial Number is required.,Número de serie es necesario.,
Serial Photo,Foto en serie,
Serial Source,Fuente de serie,
Serial already exists on other instrument(s). Consider linking this record or using 'Duplicate Of'.,Serial ya existe en otros instrumentos. Considere vincular este registro o usar 'Duplicate Of'.,
Serial input is required,Se requiere entrada en serie,
Serial number of the instrument being serviced (traceability).,Número de serie del instrumento en servicio (trazabilidad).,
Serial/ID,Serie/ID,
Service Date,Fecha del servicio,
Service Description,Descripción del servicio,
Service Photo Log,Service Photo Log,
Service Plan,Plan de servicios,
Service Planning,Planificación de servicios,
Service Task,Tareas de servicios,
Service Type,Tipo de servicio,
Service Type Requested,Tipo de servicio solicitado,
Session,Período de sesiones,
Session Defaults,Valores predeterminados de sesión,
Session status: controls lab and QA review visibility.,Estado de la sesión: controla la visibilidad del laboratorio y el examen de QA.,
Sets the transposition for written vs. concert pitch display.,Establece la transposición para la pantalla de conciertos escrita vs..,
Sets the vertical range for Spectrum/Spectrogram.,Establece el rango vertical para Spectrum/Spectrogram.,
Settings,Configuración,
Setup,Configuración,
Setup Content,Contenido de configuración,
Setup Date,Fecha de creación,
Setup ID,ID de configuración,
Setup Logs,Registros de configuración,
Setup Logs & Notes,Registros de configuración &gt; Notas,
Setup Notes,Notas de configuración,
Setup Template,Plantilla de configuración,
Setup Type,Tipo de configuración,
Setup Type is required for project template.,Tipo de configuración es necesario para la plantilla de proyecto.,
Setup awaiting quality review.,Configuración en espera de revisión de calidad.,
Setup project completed successfully.,Proyecto de configuración completado con éxito.,
Setup project in progress.,Proyecto de configuración en marcha.,
Setup project is on hold.,El proyecto de configuración está en espera.,
Setup project was cancelled.,El proyecto de configuración fue cancelado.,
Shimmer (%),Shimmer (%),
Shipping,Envío,
Shooting kit generated and attached.,Kit de disparo generado y conectado.,
Shop-applied scan code (optional),Código de escaneo aplicado por la tienda (opcional),
"Short, action-oriented title for the task (e.g., “Set key heights – upper joint”).","Título corto, orientado a la acción para la tarea (por ejemplo, “Alturas clave – articulación superior”).",
Show Liked Instruments,Show Liked Instruments,
Show On,Show On,
Show Owned Instruments,Mostrar instrumentos propios,
Show in Portal,Mostrar en Portal,
Shows guideline ticks at typical pure interval offsets (relative to Equal Temperament).,Muestra garrapatas de directriz en los típicos offsets de intervalo puro (en relación con la Temperación Igual).,
Signature,Firma,
Signed,Firmado,
Signed On,Firmado el,
Slope,Pendiente,
Slow,Despacio.,
Small Text,Texto pequeño,
Smoothing,Smoothing,
Smoothing kernel size (odd number). Use 5–9 to reduce noise; too high may erase edges.,Smoothing tamaño del núcleo (número dd). Use 5-9 para reducir el ruido; demasiado alto puede borrar los bordes.,
Sold,Vendido,
Source Brand,Fuente Marca,
Source DocType,DocType Fuente,
Source Warehouse,fuente de depósito,
Spectrogram,Espectrograma,
Spectrogram [Log Freq],Espectrograma [Log Freq],
Spectrum (dB),Spectrum (dB),
Spectrum (dB) [Log Freq],Spectrum (dB) [Log Freq],
Spring Condition,Condiciones de primavera,
Spring Tension Preference,Preferencia de la tensión de primavera,
Spring Type,Tipo de primavera,
Standard,Estándar,
Standard Hourly Rate,Tasa horaria estándar,
Start,Iniciar,
Start Trainer,Start Trainer,
Start Tuner,Inicio Tuner,
Start Work,Inicio del trabajo,
Started At,Empezó a las,
Status,Estado,
Stay within ± tolerance until the bar completes. Great for Throat A practice.,Permanezca dentro de ± tolerancia hasta que la barra termine. Genial para Throat Una práctica.,
Std Cents,Std Cents,
Stock Entry,Entradas de inventario,
"Stock Item used (e.g., pad, cork, spring).","Stock Item used (e.g., pad, cork, spring).",
Stock UOM,Unidad de Media del Inventario,
Stop,Detener,
Stop Tone,Stop Tone,
Stop Trainer,Stop Trainer,
Stop Tuner,Para Tuner,
Store Asking Price,Tienda Preguntando precio,
Strobe,Strobe,
Strobe visualization,Visualización de Strobe,
Student,Estudiante,
Subject,Asunto,
Submit,Validar,
Submitted,Validado,
Subtotal,Subtotal,
Success! Goal reached.,¡El éxito! Objetivo alcanzado.,
Supplier Code Prefix,Código de proveedor Prefijo,
Suspended,Suspendido,
Swabbing Protocol Explained,Protocolo de Swabbing Explicado,
Switch between concert pitch and written (transposed) pitch.,Interruptor entre el lanzamiento del concierto y el lanzamiento escrito (transpuesto).,
Sync Now,Sincronizar ahora,
Sync failed,Sincronizado,
Syncing…,Sincronización...,
System Manager,Administrador del sistema,
System‑generated log of processing and inventory actions for audit.,Registro generado por el sistema de medidas de procesamiento e inventario para la auditoría.,
Target,Objetivo,
Target Delivery,Entrega de objetivos,
Targeted Marketing Opt-In,Comercialización dirigida Opt-In,
Task,Tarea,
Task Description,Descripción de la tarea,
Task Name,Nombre de tarea,
Task Type,Tipo de tarea,
Task blueprints that generate real Clarinet Setup Tasks (with offsets/durations) when applied on a Clarinet Initial Setup.,Planos de tareas que generan tareas de configuración de Clarinet reales (con offsets/durations) cuando se aplica en una configuración inicial de Clarinet.,
Task title that this dependency relates to.,Título de tarea que esta dependencia se relaciona con.,
Task title that will be copied to the generated Clarinet Setup Task.,Título de tarea que será copiado a la tarea de configuración de Clarinet generada.,
Tasks,Tareas,
Tax Amount,Importe de Impuestos,
Tax Rate (%),Tasa de impuestos (%),
Technical Tags/Notes,Etiquetas técnicas/Notas,
Technician,Técnico,
Technician Assigned,Técnico asignado,
Technician Notes,Technician Notes,
Technician Review Notes,Technician Review Notes,
Technician Signature,Firma Technician,
Temp (°C),Temperatura (°C),
Temperament,Temperatura,
Template Content,Índice,
Template Name,Nombre de Plantilla,
Template Task subject is required (sequence: {0}).,Se requiere el tema de la tarea de plantilla (secuencia: {0}).,
Template Tasks,Tareas de plantilla,
"Template for legal consent forms used in various processes like sales, repairs, and privacy agreements.","Plantilla para formularios de consentimiento legal utilizados en diversos procesos como ventas, reparaciones y acuerdos de privacidad.",
Template-level predecessors (referencing other template rows by sequence).,Precedentes de nivel de plantilla (referenciando otras filas de plantilla por secuencia).,
Tenon External Diameter (mm),Diámetro externo de tenón (mm),
Tenon Fit Assessment,Evaluación de la cuenta de tenón,
Tenon Height (mm),Tenon Altura (mm),
Tenon Internal Diameter (mm),Diámetro interno del tenón (mm),
Tenon Type,Tipo de habitación,
Tenon Wall Thickness (mm),Tenon Wall Thickness (mm),
Terms,Términos,
Test Type,Tipo de prueba,
Text,Texto,
The full legal text or template content for this consent form.,El texto legal completo o el contenido de plantilla para este formulario de consentimiento.,
The prerequisite Clarinet Setup Task that this task depends on.,La tarea de configuración de Clarinet que esta tarea depende.,
The sequence number of the template task that this task depends on.,El número de secuencia de la tarea de plantilla que esta tarea depende.,
"These are reference guides, not absolute rules. Use your ear & context.","Son guías de referencia, no reglas absolutas. Use el contexto del oído.",
These fields are managed automatically and cannot be edited: {0},Estos campos se gestionan automáticamente y no pueden ser editados: {0},
This task depends on unfinished tasks: {0},Esta tarea depende de tareas inacabadas: {0},
Thumb Rest,Thumb Rest,
Thumb Rest Type,Tipo de descanso del vientre,
Time for level to reach ~90% from onset (articulation responsiveness),Tiempo para alcanzar el nivel ~90% desde el inicio (responsabilidad de la articulación),
"Time-scrolling log-frequency heatmap (vertical = log f, color = level)","Time-scrolling log-frequency heatmap (vertical = log f, color = nivel)",
Timeline,Línea de tiempo,
Timestamp,Marca de tiempo,
Timestamp when the Approved Count was last set.,Timestamp cuando el Conde Aprobado fue el último set.,
Timestamp when the most recent image processing completed.,Timetamp cuando se completó el procesamiento de imágenes más reciente.,
Timestamp when work actually completed (often set when status moves to Completed).,Timetamp cuando el trabajo se completó (a menudo se establece cuando el estado se mueve a completar).,
Timestamp when work actually started (often set when status moves to Working).,Timetamp cuando el trabajo comenzó (a menudo se establece cuando el estado se mueve a trabajar).,
Title,Nombre,
To Date,Hasta la fecha,
Toggle Full Width,Cambiar a ancho completo,
Toggle Theme,Cambiar tema,
Tolerance (¢),Tolerancia (¢),
Tone Fitness,Tone Fitness,
Tone Hole Inspection Notes,Tone Hole Inspection Notes,
Tone Hole Number,Tone Hole Number,
Tone Hole Number is required.,Se requiere Tone Hole Number.,
Tone Hole Style,Tone Hole Style,
Tone Hole Visual Inspection,Tone Hole Visual Inspection,
Tool,Herramienta,
Tool Calibration Log,Registro de calibración de herramientas,
Tool Name,Nombre de la herramienta,
Tool Type,Tipo de herramienta,
Tool Usage Log,Registro de uso de herramientas,
Tools,Herramientas,
Top Joint Pads,Top Joint Pads,
Total,Total,
Total Cost,Coste total,
Total Labor,Total Laboral,
Total Parts,Total de piezas,
Total Requested,Total solicitado,
Totals,Totales,
Trainer running… stay within tolerance.,Entrenador corriendo... permanecer dentro de la tolerancia.,
Trainer stopped.,El entrenador se detuvo.,
Transfer Ownership To,Transferencia de propiedad a,
"Trend of cents per second; positive means creeping sharp, negative means flat","Tendencia de céntimos por segundo; medios positivos arrastrando agudos, negativos medios planos",
Tuning & Intonation Notes,Tuning &quot; Intonation Notas,
Tuning meter: -50 to +50 cents,Medidor de alimentación: -50 a +50 centavos,
Type,Tipo,
Type of Clarinet,Tipo de Clarinet,
Type of Service,Tipo de servicio,
Type of setup work being performed.,Tipo de trabajo de configuración que se realiza.,
Type of setup work this template is designed for.,Tipo de trabajo de configuración esta plantilla está diseñada para.,
"Typical pad diameter in millimeters (e.g., 9–12 for clarinet). Used to auto‑compute pixel radius bounds.","Diámetro de almohadillas típico en milímetros (por ejemplo, 9–12 para clarinete). Se utiliza para autocomputar los límites del radio de pixel.",
UOM,UdM,
Unable to create Instrument Serial Number from value '{0}',Incapaz de crear número de serie de instrumentos del valor '{0} ',
Unable to determine Company for the selected Warehouse.,Incapaz de determinar Compañía para el Almacén seleccionado.,
Unable to ensure Instrument Serial Number from legacy Serial No '{0}',Incapaz de garantizar el número de serie de instrumentos de la serie anterior No '{0} ',
Unexpected error while preparing document.,Error inesperado al preparar el documento.,
Unit,Unidad,
Unit cost used for extended amount calculation.,Costo unitario utilizado para el cálculo de la cantidad ampliada.,
"Unit of Measure for the inventory update, typically 'Nos' or 'Each'.","Unidad de Medición para la actualización del inventario, típicamente 'Nos' o 'Each'.",
"Unit of Measure for the quantity (e.g., pcs, set, cm).","Unidad de Medición para la cantidad (por ejemplo, pcs, set, cm).",
Unknown,Desconocido,
Unverified,Inconfirmado,
Update Note,Nota de actualización,
Update Time,Hora de actualización,
Update on your instrument – Intake #{name},Actualizar en su instrumento – Tomar #{name},
Updating status...,Actualizar el estado...,
Upgrade,Actualización,
Upgrade Description,Descripción de actualización,
Upload a top‑down photo of the pads on a matte dark background. Keep the ArUco marker flat in the same plane. Shortest image side ≥ 2000 px. Avoid glare and blur.,Sube una foto de arriba abajo de las almohadillas en un fondo oscuro mate. Mantenga el marcador ArUco en el mismo plano. lado de imagen más corto ≥ 2000 px. Evite el brillo y el desenfoque.,
Uploaded By,Subido por,
"Uppercased, punctuation-stripped form used for matching","Forma puntuada, cortada por punción utilizada para emparejar",
Urgent,Urgente,
Use ArUco Marker,Usar Marcador ArUco,
Use a comfortable volume. Avoid feedback by lowering your mic monitor level.,Utilice un volumen cómodo. Evite la retroalimentación bajando el nivel de monitor de micrófono.,
Use the printable ArUco marker to auto‑set pad size from real‑world millimeters and de‑skew the image.,Utilice el marcador ArUco imprimible para ajustar el tamaño del pad de los milímetros del mundo real y despierte la imagen.,
"Use the top toolbar buttons: Download/Generate Shooting Kit (PDF), Process Image, Approve Count, and Update Inventory.","Utilice los botones de barra de herramientas principales: Kit de disparos de descarga / generación (PDF), imagen de proceso, aprobar cuenta y actualizar inventario.",
Used By,Usado por,
Used On,Usado,
Used On (Key or Pad),Usado (Key o Pad),
User Account,Cuenta de usuario,
User does not have the Technician role.,El usuario no tiene el papel técnico.,
User primarily responsible for executing the task.,Usuario principalmente responsable de ejecutar la tarea.,
Using,Uso,
Valid From,Válida desde,
Valid Till,Válida hasta,
Valid Upto,Válida hasta,
Validation Error,Error de validacion,
Valuation Rate,Tasa de valoración,
Value,Valor,
Verification,Verificación,
Verification Status,Estado de verificación,
Verified By,Verificado por,
Verified On,Verificado,
Version,Versión,
Vibrato (Hz),Vibrato (Hz),
Vibrato (Hz/Depth),Vibrato (Hz/Depth),
Vibrato Depth (¢),Vibrato Depth (¢),
View,Ver,
View Tasks,Ver tareas,
View Website,Ver Sitio Web,
